ParishID,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
773,"{'St. Joseph': {'English': '5:00 PM', 'Spanish': '7:00 PM'}}","{'St. Joseph': {'English': '11:00 AM'}, 'St. Peter': {'English': '8:30 AM'}}",{'St. Peter': {'English': '9:00 AM'}},NA,{'St. Joseph': {'Spanish': '6:00 PM'}},{'St. Joseph': {'English': '9:00 AM'}},{'St. Joseph': {'English': '9:00 AM'}}
774,NA,"9:00 AM, 11:00 AM, 5:30 PM",NA,NA,NA,NA,NA
775,9:00 AM,"7:00 AM Low Mass, 8:30 AM Low Mass, 10:30 AM Sung Mass, 1:00 PM Low Mass",8:00 AM,8:00 AM,8:00 AM,8:00 AM,"8:00 AM, 6:30 PM"
776,NA,"9:00 AM, 11:30 AM (Spanish), 5:00 PM",8:30 AM,8:30 AM,8:30 AM,8:30 AM,NA
777,5:00 PM,"9:00 AM, 11:00 AM",9:00 AM,NA,9:00 AM,9:00 AM,9:00 AM
778,5:00 PM,10:00 AM,NA,12:10 PM,NA,12:10 PM,12:10 PM
779,5:00 PM,"8:00 AM, 9:45 AM, 12:00 PM","{'Tuesday': '8:00 AM', 'Wednesday': '7:30 PM', 'Thursday': '8:00 AM', 'Friday': '7:30 PM', 'Saturday': '10:00 AM'}","{'Tuesday': '8:00 AM', 'Wednesday': '7:30 PM', 'Thursday': '8:00 AM', 'Friday': '7:30 PM', 'Saturday': '10:00 AM'}","{'Tuesday': '8:00 AM', 'Wednesday': '7:30 PM', 'Thursday': '8:00 AM', 'Friday': '7:30 PM', 'Saturday': '10:00 AM'}","{'Tuesday': '8:00 AM', 'Wednesday': '7:30 PM', 'Thursday': '8:00 AM', 'Friday': '7:30 PM', 'Saturday': '10:00 AM'}","{'Tuesday': '8:00 AM', 'Wednesday': '7:30 PM', 'Thursday': '8:00 AM', 'Friday': '7:30 PM', 'Saturday': '10:00 AM'}"
780,"5:00 PM, 9:00 AM","8:30 AM, 10:30 AM",9:00 AM,NA,6:00 PM,9:00 AM,9:00 AM
781,NA,"8:30 AM, 10:00 AM","8:30 AM, 5:00 PM",8:00 AM,8:00 AM,"8:00 AM, 8:30 AM (when school in session)",8:00 AM
782,NA,NA,NA,NA,NA,NA,NA
783,9:00 AM (First Saturday of the month),8:30 AM,NA,6:00 PM,9:00 AM,9:00 AM,9:00 AM
784,5:00 PM,"{'Spanish': '8:00 AM', 'English': '10:30 AM'}",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
785,"9:30 AM (Daily - Not Vigil, 1st Saturday is a Healing Mass)","{'En Español': '8:30 AM', 'In English': '11:00 AM'}",12:00 PM (Occasional),12:00 PM,5:30 PM,12:00 PM,12:00 PM (1st Friday only)
786,"4:00 PM St. Rose in Longview, 5:00 PM St. Catherine in Cathlamet, 6:00 PM St. Joseph in Kalama","8:30 AM St. Mary in Castle Rock, 10:30 AM Immaculate Heart of Mary in Kelso, 9:00 AM St. Rose in Longview, 11:00 AM St. Rose in Longview, 6:00 PM Santa Rosa en Español",9:00 AM St. Joseph in Kalama,12:15 PM Immaculate Heart of Mary in Kelso,"8:30 AM St. Mary in Castle Rock, 8:30 AM St. Rose in Longview",8:30 AM St. Rose in Longview,"8:30 AM St. Rose in Longview, 12:15 PM Immaculate Heart of Mary in Kelso"
787,5:00 PM,"8:00 AM, 9:30 AM",NA,NA,9:30 AM,9:30 AM,9:30 AM
788,"9:00 AM St. Mary – Marysville (First Saturday of the month), 11:00 AM St. John Vianney Darrington, 4:00 PM Immaculate Conception Arlington, 6:00 PM St. Cecilia Stanwood","8:00 AM Immaculate Conception Arlington, 8:00 AM St. Mary Marysville, 10:00 AM St. Cecilia Stanwood, 10:00 AM St. Mary Marysville, 12:00 PM (Spanish) St. Mary Marysville","9:00 AM St. Cecilia Stanwood, 12:00 PM Immaculate Conception Arlington",6:00 PM Immaculate Conception Arlington,"10:30 AM St. Mary Marysville, 6:00 PM St. Cecilia Stanwood","9:00 AM Immaculate Conception Arlington, 6:00 PM St. Mary Marysville","9:00 AM St. Cecilia Stanwood, 10:30 AM St. Mary Marysville"
789,NA,"9:00 AM, 11:00 AM, 5:30 PM",NA,7:00 AM,NA,NA,7:00 AM
790,NA,NA,NA,NA,NA,NA,NA
791,5:00 PM,"8:00 AM, 10:00 AM",NA,NA,NA,NA,NA
792,"{'Vigil': '5:00 PM', 'Morning': '9:00 AM'}","7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM",12:00 PM,12:00 PM,12:00 PM,12:00 PM,9:00 AM
793,5:00 PM,"8:00 AM, 10:00 AM",9:00 AM,NA,6:00 PM,9:00 AM,9:00 AM
794,"{'Morning': '7:45 AM', 'Vigil': '5:00 PM'}","{'Regular': ['9:00 AM', '11:00 AM'], 'Chinese': '1:00 PM'}",8:30 AM,7:45 AM,7:45 AM,7:45 AM,7:45 AM
795,5:00 PM,"9:00 AM, 11:00 AM",9:00 AM,NA,NA,"9:00 AM, 6:00 PM",9:00 AM
796,NA,NA,NA,NA,NA,NA,NA
797,"06:00 PM - Special Mass, 09:30 AM - Rosary (First Saturday)","08:00 AM - Morning Mass, 09:30 AM - Student Mass, 11:00 AM - Main Mass",NA,07:30 PM,10:00 AM,07:30 PM,10:00 AM
798,4:00 PM,8:30 AM,NA,6:00 PM,NA,8:10 AM,NA
799,5:30 PM,8:30 AM; 10:30 AM,NA,NA,NA,NA,NA
800,NA,NA,NA,NA,NA,NA,NA
801,NA,8:00 AM,NA,NA,NA,NA,NA
802,5:00 PM,"9:00 AM, 11:00 AM, 5:00 PM",9:00 AM (Tuesday - Friday),9:00 AM (Tuesday - Friday),9:00 AM (Tuesday - Friday),9:00 AM (Tuesday - Friday),9:00 AM (Tuesday - Friday)
803,NA,NA,NA,NA,NA,NA,NA
804,5:00 PM,"8:30 AM, 10:30 AM",8:30 AM,6:00 PM,8:30 AM,8:30 AM,8:30 AM
805,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,NA,NA,NA,NA,NA
807,"{'Polish': '6:00 PM', 'English': 'NA'}","{'Polish': '11:00 AM', 'English': '9:00 AM, 5:00 PM'}","{'Polish': 'NA', 'English': '9:00 AM'}","{'Polish': 'NA', 'English': '9:00 AM'}","{'Polish': '7:00 PM', 'English': 'NA'}",NA,"{'Polish': '7:00 PM', 'English': 'NA'}"
808,"8:30 AM, 4:00 PM, 6:00 PM","7:30 AM, 9:30 AM, 11:30 AM, 5:00 PM, 4:00 PM",11:00 AM,11:00 AM,11:00 AM,11:00 AM,11:00 AM
809,NA,6:30 AM,NA,NA,NA,NA,NA
810,4:00 PM,9:30 AM,9:15 AM,NA,9:15 AM,NA,9:15 AM
811,9:00 AM,"8:00 AM, 10:00 AM, 12:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
812,NA,"{""Date"": ""December 8"", ""Time"": ""10:30 AM - 11:30 AM""}, {""Date"": ""December 15"", ""Time"": ""10:30 AM - 11:30 AM""}, {""Date"": ""December 22"", ""Time"": ""10:30 AM - 11:30 AM""}, {""Date"": ""December 29"", ""Time"": ""10:30 AM - 11:30 AM""}",NA,"{""Date"": ""December 24"", ""Time"": ""5:00 PM - 6:00 PM""}, {""Date"": ""December 31"", ""Time"": ""5:00 PM - 7:00 PM""}","{""Date"": ""December 25"", ""Time"": ""10:30 AM - 11:30 AM""}","{""Date"": ""December 26"", ""Time"": ""6:00 PM - 7:00 PM""}","{""Date"": ""December 20"", ""Time"": ""6:00 PM - 7:00 PM""}, {""Date"": ""December 27"", ""Time"": ""6:00 PM - 7:00 PM""}"
813,"8:00 AM, 4:30 PM","8:00 AM, 9:30 AM, 11:00 AM, 7:00 PM",7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
814,5:30 PM,"7:30 AM, 9:30 AM, 11:30 AM",NA,NA,NA,NA,NA
815,NA,NA,NA,NA,NA,NA,NA
816,"5:30 PM, 10:00 AM, 12:00 PM, 3:00 PM","7:30 AM, 9:00 AM, 11:30 AM, 5:30 PM, 10:15 AM","8:00 AM, 5:30 PM, 7:00 PM, 6:30 PM","8:00 AM, 5:30 PM, 4:00 PM, 4:00 PM in Trinity Hall, 5:45 PM, 7:30 PM, 9:30 PM, 11:30 PM - Lessons & Carols, Midnight Mass","8:00 AM, 5:30 PM, 9:30 AM, 11:30 AM","8:00 AM, 5:30 PM","8:00 AM, 5:30 PM, 8:45 AM"
817,"5:30 PM, 5:00 PM","9:00 AM, 11:00 AM, 6:00 PM (Candlelight), 8:30 AM, 10:30 AM, 5:30 PM","7:30 AM, 7:10 AM, 8:00 AM","6:30 PM, 6:10 PM, 7:00 PM","7:30 AM, 7:10 AM, 8:00 AM","6:30 PM (Latin), 6:10 PM, 7:15 PM","7:30 AM, 7:10 AM, 8:00 AM"
818,4:30 PM,"8:00 AM, 10:45 AM, 5:00 PM",Eucharistic Service at 8:15 AM,8:15 AM,8:15 AM,8:15 AM,8:15 AM
819,NA,9:00 AM,NA,NA,NA,NA,NA
820,5:00 PM (Sunday Vigil),"7:30 AM, 9:00 AM (Family Mass), 10:30 AM, 12:00 PM",NA,NA,NA,NA,NA
821,5:00 PM,"{'Morning': '8:00 AM', 'Late Morning': '11:00 AM'}",8:00 AM,8:00 AM,NA,8:00 AM,8:00 AM
822,"9:00 AM, 5:00 PM (English), 7:00 PM (Spanish)","7:30 AM, 9:00 AM, 10:45 AM, 12:30 PM, 5:00 PM, French Sunday Mass: 12:15 PM (No French Mass the 5th Sundays of the month), 1st Saturday of the month 4:30 PM in the Parish Center","6:30 AM, 9:00 AM (English)","6:30 AM, 9:00 AM (English)","6:30 AM, 9:00 AM (English)","6:30 AM, 9:00 AM (English)","6:30 AM, 9:00 AM (English)"
823,"5:00 PM, 7:30 PM (Neocatechumenal Way)","8:30 AM, 10:00 AM, 11:30 AM, 1:00 PM (French, every 1st Sunday)",9:00 AM,9:00 AM,"9:00 AM, 7:00 PM",9:00 AM,9:00 AM
824,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM, 2:00 PM Korean, 5:00 PM (1st Sunday of the Month)",NA,NA,NA,NA,NA
825,4:30 PM,10:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM,NA
826,5:30 PM,"8:00 AM, 10:45 AM",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
827,"{'3:00 PM': 'Kính Lòng Thương Xót Chúa', '6:30 PM': 'Chầu Thánh Thể', '7:00 PM': 'Lễ Vọng Chúa Nhật'}","{'7:30 AM': 'Thánh Lễ', '9:00 AM': 'Thánh Lễ', '11:00 AM': 'Thánh Lễ'}","{'6:00 PM': 'Lân Chuỗi Mân Côi', '6:30 PM': 'Chầu Thánh Thể', '7:00 PM': 'Thánh Lễ'}","{'6:00 PM': 'Lân Chuỗi Mân Côi', '6:30 PM': 'Chầu Thánh Thể', '7:00 PM': 'Thánh Lễ'}","{'6:00 PM': 'Lân Chuỗi Mân Côi', '6:30 PM': 'Chầu Thánh Thể', '7:00 PM': 'Thánh Lễ'}","{'6:00 PM': 'Lân Chuỗi Mân Côi', '6:30 PM': 'Chầu Thánh Thể', '7:00 PM': 'Thánh Lễ'}","{'6:00 PM': 'Lân Chuỗi Mân Côi', '6:30 PM': 'Chầu Thánh Thể', '7:00 PM': 'Thánh Lễ'}"
828,4:00 PM,9:00 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
829,NA,"10:00 AM, 12:00 PM",NA,NA,NA,NA,NA
830,4:00 PM,"8:30 AM, 11:00 AM",NA,8:00 AM,8:00 AM,8:00 AM,8:00 AM
831,"4:00 PM, 7:30 AM","7:30 AM, 9:00 AM, 10:30 AM, 12:30 PM, 2:00 PM",9:00 AM,9:00 AM,10:00 AM,9:00 AM,9:00 AM
832,4:30 PM,"6:30 AM, 8:00 AM, 10:30 AM",NA,8:00 AM,7:00 PM,8:00 AM,8:00 AM
833,"9:00 AM, 5:00 PM","7:00 AM, 9:00 AM, 12:00 PM",12:00 PM,12:00 PM,12:00 PM,12:00 PM,12:00 PM
834,6:00 PM,"7:30 AM, 9:45 AM, 11:00 AM, 12:30 PM, 5:00 PM","{'Tuesday': '7:30 PM', 'Friday': '7:30 PM', 'Wednesday': '9:30 AM', 'Thursday': '9:30 AM'}","{'Tuesday': '7:30 PM', 'Friday': '7:30 PM', 'Wednesday': '9:30 AM', 'Thursday': '9:30 AM'}","{'Tuesday': '7:30 PM', 'Friday': '7:30 PM', 'Wednesday': '9:30 AM', 'Thursday': '9:30 AM'}","{'Tuesday': '7:30 PM', 'Friday': '7:30 PM', 'Wednesday': '9:30 AM', 'Thursday': '9:30 AM'}","{'Tuesday': '7:30 PM', 'Friday': '7:30 PM', 'Wednesday': '9:30 AM', 'Thursday': '9:30 AM'}"
835,4:30 PM,"8:15 AM, 11:15 AM, 3:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
836,"7:30 AM, 5:00 PM","7:30 AM, 9:00 AM, 11:00 AM","6:30 AM, 5:00 PM","6:30 AM, 5:00 PM","6:30 AM, 5:00 PM","6:30 AM, 5:00 PM","6:30 AM, 8:30 AM"
837,5:00 PM,"8:00 AM, 10:30 AM",NA,NA,NA,NA,NA
838,NA,7:30 AM,NA,NA,NA,NA,NA
839,5:30 PM,"8:00 AM, 11:30 AM",NA,NA,NA,NA,NA
840,"5:00 PM, 7:00 PM","7:30 AM, 10:30 AM, 12:30 PM",NA,9:00 AM,NA,NA,NA
841,4:00 PM,"8:30 AM, 11:00 AM, 1:00 PM",9:00 AM,9:00 AM,6:30 PM,9:00 AM,7:00 PM
842,4:30 PM,"8:30 AM, 10:30 AM, 12:30 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
843,5:00 PM,"8:00 AM, 10:45 AM, 1:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
844,"8:00 AM, 5:00 PM (Vigil)","7:00 AM, 9:00 AM, 11:30 AM",NA,NA,NA,NA,NA
845,5:00 PM,"8:00 AM, 10:00 AM",NA,8:00 AM,8:00 AM,NA,8:00 AM
846,4:00 PM,"9:00 AM, 11:00 AM",9:00 AM,9:00 AM,9:00 AM,9:00 AM,NA
847,"5:30 PM Vigil, 8:30 AM (First Saturday)","8:30 AM, 10:30 AM, 12:00 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM","8:00 AM, 12:10 PM"
848,6:30 PM,10:30 AM,NA,12:00 PM,NA,NA,NA
849,4:00 PM,"8:30 AM, 11:00 AM, 1:15 PM (2nd Sunday in Igbo), 1:15 PM (3rd Sunday in French)",10:00 AM,NA,NA,10:00 AM,NA
850,4:00 PM (Folk Music),"8:00 AM, 11:00 AM (Gospel Music)",['8:00 AM'],['8:00 AM'],['8:00 AM'],['8:00 AM'],['8:00 AM']
851,NA,NA,NA,NA,NA,NA,NA
852,"9:00 AM, 5:00 PM Vigil, 7:00 PM (Misa en español)","7:00 AM, 9:00 AM, 5:00 PM, 8:00 AM (Messe en Français), 10:30 AM, 12:00 PM, 1:30 PM, 6:30 PM (Misa en español)","6:30 AM, 9:00 AM",7:00 PM,"6:30 AM, 9:00 AM","6:30 AM, 9:00 AM, 7:00 PM (Messe en Français)","6:30 AM, 9:00 AM, 7:00 PM (Misa en español)"
853,5:00 PM,"{'Traditional': '9:00 AM', 'Gospel': '12:00 PM'}",NA,NA,NA,NA,NA
854,NA,NA,NA,NA,NA,NA,NA
855,5:30 PM,"7:30 AM, 9:30 AM, 11:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
856,NA,NA,NA,NA,NA,NA,NA
857,"4:00 PM, 7:00 PM","8:00 AM, 9:45 AM, 11:30 AM, 1:30 PM, 6:00 PM",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
858,8:00 AM,10:00 AM,NA,NA,6:00 PM,NA,NA
859,5:00 PM,"7:00 AM, 8:30 AM, 10:00 AM, 11:30 AM, 1:00 PM, 6:00 PM","6:30 AM, 9:00 AM","6:30 AM, 9:00 AM","6:30 AM, 9:00 AM","6:30 AM, 9:00 AM","6:30 AM, 9:00 AM"
860,4:00 PM,10:00 AM,NA,NA,NA,NA,NA
861,NA,NA,NA,NA,NA,NA,NA
862,5:00 PM,"8:00 AM, 10:30 AM",NA,8:15 AM,5:30 PM,8:15 AM,8:15 AM
863,NA,NA,NA,NA,8:00 AM,NA,NA
864,"{'Holy Cross': '4:30 PM', 'St. Alphonsus': '5:00 PM'}","{'St. Alphonsus': '8:30 AM', 'Holy Cross': '8:30 AM', 'St. John the Evangelist': '10:30 AM', 'Holy Cross Bristol': '10:30 AM'}",NA,NA,NA,NA,NA
865,NA,NA,NA,NA,NA,NA,NA
866,"7:00 AM, 5:15 PM","9:15 AM, 11:30 AM",NA,7:00 AM,7:00 AM,7:00 AM,7:00 AM
867,"4:30 PM - 5:30 PM, 8:00 AM, 5:00 PM","7:30 AM - 8:30 AM, 9:30 AM - 10:30 AM, 8:30 AM, 10:30 AM","6:30 AM - 7:00 AM, 12:00 PM - 12:30 PM, 8:00 AM","6:30 AM, 8:00 AM","8:10 AM, 12:00 PM - 12:30 PM, 8:00 AM","8:00 AM, 12:10 PM","8:00 AM, 12:00 PM - 12:30 PM"
868,"5:00 PM, 8:00 AM","8:00 AM, 10:00 AM, 12:00 PM, 7:30 AM, 9:30 AM, 11:30 AM",12:00 PM,12:00 PM,12:00 PM,12:00 PM,6:00 PM
869,5:00 PM,10:00 AM,NA,NA,NA,7:00 AM,NA
870,NA,NA,NA,NA,NA,NA,NA
871,NA,9:00 AM,8:00 AM,NA,Noon,NA,8:00 AM
872,8:30 AM,11:00 AM,NA,8:30 AM,NA,8:30 AM,NA
873,"8:00 AM, 4:30 PM","8:00 AM, 10:00 AM, 12:00 PM","7:00 AM, 12:00 PM","7:00 AM, 12:00 PM","7:00 AM, 12:00 PM","7:00 AM, 12:00 PM","7:00 AM, 12:00 PM"
874,4:00 PM,9:00 AM,9:00 AM,NA,9:00 AM,NA,NA
875,NA,NA,NA,NA,NA,NA,NA
876,NA,9:00 AM,8:00 AM,NA,12:00 PM,NA,8:00 AM
877,4:30 PM,"8:00 AM, 10:30 AM",8:15 AM,8:15 AM,NA,NA,NA
878,4:30 PM (at St. Francis of Assisi),10:30 AM,NA,NA,NA,NA,NA
879,4:00 PM,10:30 AM,NA,4:00 PM,NA,NA,NA
880,4:00 PM - 5:00 PM,"8:00 AM - 9:00 AM, 10:30 AM - 11:30 AM",NA,NA,NA,NA,NA
881,4:00 PM,10:30 AM,8:00 AM,NA,8:45 AM,NA,NA
882,4:00 PM,"8:00 AM, 10:30 AM",8:00 AM,5:30 PM,12:00 PM,8:00 AM,12:00 PM
883,"4:00 pm, 5:30 pm","9:00 am, 10:30 am",8:00 am,8:00 am,8:00 am,8:00 am,6:00 pm
884,NA,9:00 AM,8:30 AM at St. Sebastian Church,"{'When School is in Session': '8:15 AM at St. Catherine Church', 'When School is Not in Session': '8:30 AM at St. Catherine Church'}","{'When School is in Session': '8:15 AM at St. Sebastian Church', 'When School is Not in Session': '8:30 AM at St. Sebastian Church'}",No Mass,8:30 AM at St. Catherine Church
885,NA,"8:00 AM, 10:00 AM (Odd Sundays)",NA,NA,NA,NA,NA
886,4:00 PM,9:00 AM,No Mass,5:15 PM,9:00 AM,5:15 PM,9:00 AM
887,"8:30 AM, 5:00 PM","7:00 AM, 9:00 AM, 11:00 AM, 6:00 PM","6:30 AM, 9:00 AM, 6:00 PM","6:30 AM, 8:30 AM","6:30 AM, 8:30 AM","6:30 AM, 9:00 AM","6:30 AM, 8:30 AM"
888,"4:30 PM - St. Mary, 5:00 PM - St. Charles, 5:30 PM - St. Joseph","7:30 AM - St. Mary, 8:00 AM - St. Charles, 9:00 AM - St. Joseph, 10:30 AM - St. Mary, 11:00 AM - St. Charles (Spanish)",8:30 AM - St. Mary,8:30 AM - St. Charles,8:30 AM - St. Joseph,"8:30 AM - St. Charles, 6:30 PM - St. Charles (Spanish)",8:30 AM - St. Mary
889,4:00 PM,"8:30 AM, 10:30 AM",8:00 AM (St. Romans Parish),8:00 AM,8:00 AM,8:00 AM,8:00 AM
890,4:00 PM,9:30 AM,8:00 AM (Communion Service),NA,5:30 PM (changing to 8:00 AM on December 4th),4:00 PM,8:00 AM
891,NA,NA,NA,NA,NA,NA,NA
892,NA,"9:30 AM at St. Columbkille, 7:30 AM at Holy Family (12/1), 9:30 AM at St. John the Baptist (12/8), 7:30 AM at Holy Family (12/15), 9:30 AM at St. John the Baptist (12/22), 7:30 AM at Holy Family (12/29)",NA,NA,NA,NA,NA
893,"8:30 AM, 4:00 PM","7:30 AM, 9:30 AM, 11:00 AM","8:30 AM, 6:00 PM","8:15 AM Mother of Perpetual Help, 8:30 AM","8:30 AM, 6:30 PM",8:30 AM,8:30 AM
894,4:30 PM at Holy Cross Chapel,"8:15 AM at St. Mary's Chapel-RL, 10:00 AM at Holy Cross Chapel",5:30 PM at St. Rose Chapel,No Mass,8:00 AM at St. Mary's Chapel-RL,9:00 AM at St. Rose Chapel,No Mass
895,4:30 PM,"7:30 AM, 9:00 AM, 11:00 AM",8:30 AM,6:30 AM,8:30 AM,6:30 AM,8:30 AM
896,NA,NA,NA,NA,NA,NA,NA
897,NA,8:30 AM,NA,9:00 AM,NA,NA,NA
898,5:00 PM,"8:30 AM, 10:45 AM","['Tuesday: 8:00 AM', 'Wednesday: 8:00 AM', 'Thursday: 8:00 AM', 'Friday: 8:00 AM']","['Tuesday: 8:00 AM', 'Wednesday: 8:00 AM', 'Thursday: 8:00 AM', 'Friday: 8:00 AM']","['Tuesday: 8:00 AM', 'Wednesday: 8:00 AM', 'Thursday: 8:00 AM', 'Friday: 8:00 AM']","['Tuesday: 8:00 AM', 'Wednesday: 8:00 AM', 'Thursday: 8:00 AM', 'Friday: 8:00 AM']","['Tuesday: 8:00 AM', 'Wednesday: 8:00 AM', 'Thursday: 8:00 AM', 'Friday: 8:00 AM']"
899,"8:00 AM, 5:00 PM","8:00 AM, 10:15 AM",7:45 AM,7:45 AM,8:30 AM,7:45 AM,NA
900,4:30 PM,"8:00 AM, 10:00 AM, 6:00 PM",8:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
901,NA,NA,NA,NA,NA,NA,NA
902,4:30 PM,"8:30 AM, 10:30 AM Español, 6:15 PM",7:45 AM - 8:15 AM,7:45 AM - 8:15 AM,7:45 AM - 8:15 AM,NA,NA
903,NA,NA,No Mass,6:00 PM,8:30 AM,8:30 AM,8:30 AM
904,NA,10:00 AM,NA,NA,NA,NA,NA
905,4:30 PM,9:30 AM,NA,8:30 AM,NA,NA,8:30 AM
906,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,NA,NA,NA,NA,NA
908,4:00 PM,"8:00 AM, 9:30 AM, 11:00 AM",7:30 AM,No Mass,5:30 PM,8:00 AM,8:00 AM
909,4:30 PM,8:00 AM / 10:00 AM,NA,7:45 AM,7:45 AM,7:45 AM,8:30 AM
910,"8:00 AM, 4:00 PM","7:00 AM (Spanish Mass), 7:15 AM, 8:00 AM, 8:30 AM, 9:00 AM, 10:00 AM, 10:00 AM, 10:00 AM, 11:00 AM, 12:00 PM (Spanish Mass), 5:00 PM",7:00 AM,7:00 AM,"7:00 AM, 12:00 PM, 6:00 PM","5:00 AM, 7:00 AM","7:00 AM, 12:00 PM, 6:30 PM (Spanish)"
911,4:00 PM (Sept. - March),7:30 AM,NA,5:00 PM,7:45 AM,7:45 AM,7:45 AM
912,NA,NA,NA,NA,NA,NA,NA
913,"5:00 PM, 8:00 AM","8:00 AM, 10:00 AM, 12:00 PM, 7:30 AM, 9:30 AM, 11:30 AM",12:00 PM,12:00 PM,12:00 PM,12:00 PM,6:00 PM
914,4:30 PM,9:30 AM,NA,NA,7:00 AM,7:00 AM,7:00 AM
915,"4:30 PM - St. Mary, 5:00 PM - St. Charles, 5:30 PM - St. Joseph","7:30 AM - St. Mary, 8:00 AM - St. Charles, 9:00 AM - St. Joseph, 10:30 AM - St. Mary, 11:00 AM - St. Charles (Spanish)",8:30 AM - St. Mary,8:30 AM - St. Charles,8:30 AM - St. Joseph,"8:30 AM - St. Charles, 6:30 PM - St. Charles (Spanish)",8:30 AM - St. Mary
916,5:15 PM,"9:00 AM, 11:00 AM, 1:00 PM (Spanish)",5:15 PM,5:15 PM,5:15 PM,5:15 PM,5:15 PM
917,4:00 PM,8:00 AM,NA,NA,NA,NA,NA
918,4:30 PM,"8:15 AM, 10:30 AM",NA,NA,8:00 AM,NA,8:00 AM
919,4:00 PM,7:30 AM & 10:30 AM,6:00 PM,NA,8:00 AM & 6:00 PM,NA,8:00 AM
920,4:30 PM,"8:00 AM, 10:30 AM, 1:00 PM (Spanish)",NA,NA,NA,NA,NA
921,"{'1st': 'NA', '2nd': '4:00 PM', '3rd': 'NA', '4th': '4:00 PM'}",9:00 AM,NA,NA,6:45 AM,6:45 AM,7:00 AM (First Friday only)
922,NA,NA,NA,NA,NA,NA,NA
923,"{'Regular': '4:00 PM', 'Spanish': '5:00 PM'}","{'8:30 AM': 'St. Helen', '8:30 AM (Spanish)': 'San Alejandro', '10:30 AM': 'St. Helen', '11:30 AM (Spanish)': 'San Alejandro'}",8:15 AM,8:15 AM,"{'Regular': '8:15 AM', 'Spanish': '6:30 PM'}",8:15 AM,8:15 AM
924,4:00 PM,"{'8:00 AM': 'St. Thomas Aquinas', '9:30 AM': 'St. John the Baptist'}",8:00 AM,NA,NA,8:00 AM,NA
925,NA,NA,No Mass,6:00 PM,8:30 AM,8:30 AM,8:30 AM
926,"8:00 AM, 4:30 PM","8:30 AM, 10:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
927,4:30 PM,"8:30 AM, 10:30 AM, 5:00 PM","9:00 AM, 6:00 PM",9:00 AM,8:30 AM,8:00 AM,8:30 AM
928,4:00 PM,"8:30 AM, 10:30 AM",8:00 AM & 6:30 PM,8:00 AM,6:00 PM,8:00 AM,8:00 AM
929,4:00 PM,8:00 AM & 10:30 AM,NA,8:30 AM,5:00 PM,8:30 AM,8:30 AM
