ParishID,Adoration_Times,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
1070,"{""Monday"": ""7:00 AM - 8:00 AM"",""Tuesday"": ""7:00 AM - 8:00 AM"",""Wednesday"": ""7:00 AM - 8:00 AM"",""Thursday"": ""7:00 AM - 8:00 AM"",""Friday"": ""7:00 AM - 8:00 AM"",""Saturday"": ""7:00 AM - 8:00 AM""}",7:00 AM - 8:00 AM,,7:00 AM - 8:00 AM,7:00 AM - 8:00 AM,7:00 AM - 8:00 AM,7:00 AM - 8:00 AM,7:00 AM - 8:00 AM
1071,,,,,,,,
1072,"Mondays, 4:00 PM - 7:00 PM",,,4:00 PM - 7:00 PM,,,,
1073,,,,,,,,
1074,"{""Thursday"": ""10:00 AM \u2013 10:00 PM""}",,,,,,10:00 AM,
1075,"{""Monday-Friday"": ""8:00 AM - 5:00 PM""}",,,8:00 AM,,,,8:00 AM
1076,,,,,,,,
1077,"{""Monday"": ""8:30 AM - 10:00 PM"",""Tuesday"": ""8:30 AM - 10:00 PM"",""Wednesday"": ""8:00 AM - 9:00 PM (Perpetual)"",""Thursday"": ""8:00 AM - 9:00 PM (Perpetual)"",""Friday"": ""8:00 AM - 9:00 PM (Perpetual)"",""Saturday"": ""8:00 AM - 8:50 AM""}",8:30 AM - 10:00 PM,,8:30 AM - 10:00 PM,8:30 AM - 10:00 PM,8:30 AM - 10:00 PM,8:30 AM - 10:00 PM,8:30 AM - 10:00 PM
1078,"{""Friday"": ""6:00 PM""}",,,,,,,6:00 PM
1079,"{""Thursday"": [""1:00 PM - 7:00 PM""]}",,,,,,1:00 PM - 7:00 PM,
1080,"{""Thursday"": ""1:00 pm-3:00 pm"",""First Friday of the Month"": ""11:00 am-12:00 pm"",""Friday Evenings"": ""7:00 pm-8:00 pm""}",,,,,,,
1081,,,,,,,,
1082,,,,,,,,
1083,,,,,,,,
1084,"{""Saturday"": ""3:30 PM \u2013 4:30 PM (during confessions)""}",3:30 PM,,,,,,
1085,"{""Thursday"": ""7:00 PM""}",,,,,,7:00 PM,
1086,,,,,,,,
1087,"{""Monday"": ""4:30-5:30 PM""}",,,5:30 PM,,,,
1088,,,,,,,,
1089,"{""Monday"": ""9:00 AM - 10:00 PM"",""Wednesday"": ""9:00 AM - 10:00 PM"",""Daily"": ""6:30 AM - 6:30 PM"",""Entry_Code_Required"": ""6:30 PM - 6:30 AM""}",,,9:00 AM - 10:00 PM,,9:00 AM - 10:00 PM,,
1090,"{""St. Mary of the Crown"": {""Tuesdays"": ""8:00 AM \u2013 9:00 AM"",""Thursdays"": ""8:00 AM \u2013 9:00 AM"",""First Fridays"": ""8:00 PM \u2013 12:00 AM""},""St. Vincent"": {""Wednesdays"": ""8:00 AM \u2013 9:00 AM"",""Fridays"": ""8:00 AM \u2013 9:00 AM"",""First Thursdays"": ""5:00 AM \u2013 8:15 AM""}}",,,,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1091,"{""Monday"": ""5:00 PM - 6:00 PM"",""Friday"": ""4:00 PM - 5:00 PM""}",,,5:00 PM - 6:00 PM,,,,5:00 PM - 6:00 PM
1092,"{""Start"": ""12:45 PM"",""End"": ""5:00 PM"",""Days"": ""Monday to Thursday""}",,,12:45 PM,,,12:45 PM,
1093,,,,,,,,
1094,,,,,,,,
1095,"{""Weekdays"": ""8:00 AM to 6:00 PM"",""Holy Hour"": ""Every Friday after the 8:00 AM Mass"",""First Friday"": ""All day after Daily Mass until 6:00 PM""}",,,,,,,8:00 AM - 6:00 PM
1096,,,,,,,,
1097,"{""Perpetual Eucharistic Adoration"": ""24 hours a day, seven days a week""}",,,,,,,
1098,"{""Monday"": ""8:00 AM - 8:00 PM"",""Wednesday"": ""8:00 AM - 8:00 PM"",""Thursday"": ""8:00 AM - 8:00 PM""}",,,8:00 AM - 8:00 PM,,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,
1099,"{""Monday"": ""6:30 AM - 2:00 PM"",""Tuesday"": ""6:30 AM - 2:00 PM"",""Wednesday"": ""6:30 AM - 2:00 PM"",""Thursday"": ""6:30 AM - 2:00 PM"",""Friday"": ""6:30 AM - 2:00 PM"",""Saturday"": ""3:30 PM - 6:30 PM"",""Sunday"": ""6:30 AM - 1:30 PM""}",6:30 AM - 2:00 PM,6:30 AM - 2:00 PM,6:30 AM - 2:00 PM,6:30 AM - 2:00 PM,6:30 AM - 2:00 PM,6:30 AM - 2:00 PM,6:30 AM - 2:00 PM
1100,,,,,,,,
